episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
0,5,0,0,3.59629483920552,75,train,id
0,5,1,0,3.59629483920552,75,train,id
0,5,2,0,3.59629483920552,75,train,id
0,5,3,0,3.59629483920552,75,train,id
0,5,4,0,3.59629483920552,75,train,id
0,5,5,0,3.59629483920552,75,train,id
0,5,6,0,3.59629483920552,75,train,id
0,5,7,0,3.59629483920552,75,train,id
0,5,8,0,3.59629483920552,75,train,id
0,5,9,0,3.59629483920552,75,train,id
0,5,10,0,3.59629483920552,75,train,id
0,5,11,0,3.59629483920552,75,train,id
0,5,12,0,3.59629483920552,75,train,id
0,5,13,0,3.59629483920552,75,train,id
0,5,14,0,3.59629483920552,75,train,id
0,5,15,0,3.59629483920552,75,train,id
0,5,0,1,0.8188866234232259,31,train,id
0,5,1,1,0.8188866234232259,31,train,id
0,5,2,1,0.8188866234232259,31,train,id
0,5,3,1,0.8188866234232259,31,train,id
0,5,4,1,0.8188866234232259,31,train,id
0,5,5,1,0.8188866234232259,31,train,id
0,5,6,1,0.8188866234232259,31,train,id
0,5,7,1,0.8188866234232259,31,train,id
0,5,8,1,0.8188866234232259,31,train,id
0,5,9,1,0.8188866234232259,31,train,id
0,5,10,1,0.8188866234232259,31,train,id
0,5,11,1,0.8188866234232259,31,train,id
0,5,12,1,0.8188866234232259,31,train,id
0,5,13,1,0.8188866234232259,31,train,id
0,5,14,1,0.8188866234232259,31,train,id
0,5,15,1,0.8188866234232259,31,train,id
0,6,0,2,1.0857283543889344,35,train,id
0,6,1,2,1.0857283543889344,35,train,id
0,6,2,2,1.0857283543889344,35,train,id
0,6,3,2,1.0857283543889344,35,train,id
0,6,4,2,1.0857283543889344,35,train,id
0,6,5,2,1.0857283543889344,35,train,id
0,6,6,2,1.0857283543889344,35,train,id
0,6,7,2,1.0857283543889344,35,train,id
0,6,8,2,1.0857283543889344,35,train,id
0,6,9,2,1.0857283543889344,35,train,id
0,6,10,2,1.0857283543889344,35,train,id
0,6,11,2,1.0857283543889344,35,train,id
0,6,12,2,1.0857283543889344,35,train,id
0,6,13,2,1.0857283543889344,35,train,id
0,6,14,2,1.0857283543889344,35,train,id
0,6,15,2,1.0857283543889344,35,train,id
0,10,0,3,0.6653291309023245,27,train,id
0,10,1,3,0.6653291309023245,27,train,id
0,10,2,3,0.6653291309023245,27,train,id
0,10,3,3,0.6653291309023245,27,train,id
0,10,4,3,0.6653291309023245,27,train,id
0,10,5,3,0.6653291309023245,27,train,id
0,10,6,3,0.6653291309023245,27,train,id
0,10,7,3,0.6653291309023245,27,train,id
0,10,8,3,0.6653291309023245,27,train,id
0,10,9,3,0.6653291309023245,27,train,id
0,10,10,3,0.6653291309023245,27,train,id
0,10,11,3,0.6653291309023245,27,train,id
0,10,12,3,0.6653291309023245,27,train,id
0,10,13,3,0.6653291309023245,27,train,id
0,10,14,3,0.6653291309023245,27,train,id
0,10,15,3,0.6653291309023245,27,train,id
0,16,0,4,1.7127807844979468,60,train,id
0,16,1,4,1.7127807844979468,60,train,id
0,16,2,4,1.7127807844979468,60,train,id
0,16,3,4,1.7127807844979468,60,train,id
0,16,4,4,1.7127807844979468,60,train,id
0,16,5,4,1.7127807844979468,60,train,id
0,16,6,4,1.7127807844979468,60,train,id
0,16,7,4,1.7127807844979468,60,train,id
0,16,8,4,1.7127807844979468,60,train,id
0,16,9,4,1.7127807844979468,60,train,id
0,16,10,4,1.7127807844979468,60,train,id
0,16,11,4,1.7127807844979468,60,train,id
0,16,12,4,1.7127807844979468,60,train,id
0,16,13,4,1.7127807844979468,60,train,id
0,16,14,4,1.7127807844979468,60,train,id
0,16,15,4,1.7127807844979468,60,train,id
0,17,0,5,2.576244372127638,54,train,id
0,17,1,5,2.576244372127638,54,train,id
0,17,2,5,2.576244372127638,54,train,id
0,17,3,5,2.576244372127638,54,train,id
0,17,4,5,2.576244372127638,54,train,id
0,17,5,5,2.576244372127638,54,train,id
0,17,6,5,2.576244372127638,54,train,id
0,17,7,5,2.576244372127638,54,train,id
0,17,8,5,2.576244372127638,54,train,id
0,17,9,5,2.576244372127638,54,train,id
0,17,10,5,2.576244372127638,54,train,id
0,17,11,5,2.576244372127638,54,train,id
0,17,12,5,2.576244372127638,54,train,id
0,17,13,5,2.576244372127638,54,train,id
0,17,14,5,2.576244372127638,54,train,id
0,17,15,5,2.576244372127638,54,train,id
0,17,0,6,2.643724257719357,42,train,id
0,17,1,6,2.643724257719357,42,train,id
0,17,2,6,2.643724257719357,42,train,id
0,17,3,6,2.643724257719357,42,train,id
0,17,4,6,2.643724257719357,42,train,id
0,17,5,6,2.643724257719357,42,train,id
0,17,6,6,2.643724257719357,42,train,id
0,17,7,6,2.643724257719357,42,train,id
0,17,8,6,2.643724257719357,42,train,id
0,17,9,6,2.643724257719357,42,train,id
0,17,10,6,2.643724257719357,42,train,id
0,17,11,6,2.643724257719357,42,train,id
0,17,12,6,2.643724257719357,42,train,id
0,17,13,6,2.643724257719357,42,train,id
0,17,14,6,2.643724257719357,42,train,id
0,17,15,6,2.643724257719357,42,train,id
0,20,0,7,0.9373467133929175,28,train,id
0,20,1,7,0.9373467133929175,28,train,id
0,20,2,7,0.9373467133929175,28,train,id
0,20,3,7,0.9373467133929175,28,train,id
0,20,4,7,0.9373467133929175,28,train,id
0,20,5,7,0.9373467133929175,28,train,id
0,20,6,7,0.9373467133929175,28,train,id
0,20,7,7,0.9373467133929175,28,train,id
0,20,8,7,0.9373467133929175,28,train,id
0,20,9,7,0.9373467133929175,28,train,id
0,20,10,7,0.9373467133929175,28,train,id
0,20,11,7,0.9373467133929175,28,train,id
0,20,12,7,0.9373467133929175,28,train,id
0,20,13,7,0.9373467133929175,28,train,id
0,20,14,7,0.9373467133929175,28,train,id
0,20,15,7,0.9373467133929175,28,train,id
0,22,0,8,2.879985976697247,58,train,id
0,22,1,8,2.879985976697247,58,train,id
0,22,2,8,2.879985976697247,58,train,id
0,22,3,8,2.879985976697247,58,train,id
0,22,4,8,2.879985976697247,58,train,id
0,22,5,8,2.879985976697247,58,train,id
0,22,6,8,2.879985976697247,58,train,id
0,22,7,8,2.879985976697247,58,train,id
0,22,8,8,2.879985976697247,58,train,id
0,22,9,8,2.879985976697247,58,train,id
0,22,10,8,2.879985976697247,58,train,id
0,22,11,8,2.879985976697247,58,train,id
0,22,12,8,2.879985976697247,58,train,id
0,22,13,8,2.879985976697247,58,train,id
0,22,14,8,2.879985976697247,58,train,id
0,22,15,8,2.879985976697247,58,train,id
0,22,0,9,1.4839388979983366,26,train,id
0,22,1,9,1.4839388979983366,26,train,id
