episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
0,0,0,0,0.7651920991159888,11,train,id
0,0,1,0,0.7651920991159888,11,train,id
0,0,2,0,0.7651920991159888,11,train,id
0,0,3,0,0.7651920991159888,11,train,id
0,0,4,0,0.7651920991159888,11,train,id
0,0,5,0,0.7651920991159888,11,train,id
0,0,6,0,0.7651920991159888,11,train,id
0,0,7,0,0.7651920991159888,11,train,id
0,0,8,0,0.7651920991159888,11,train,id
0,0,9,0,0.7651920991159888,11,train,id
0,0,10,0,0.7651920991159888,11,train,id
0,0,11,0,0.7651920991159888,11,train,id
0,0,12,0,0.7651920991159888,11,train,id
0,0,13,0,0.7651920991159888,11,train,id
0,0,14,0,0.7651920991159888,11,train,id
0,0,15,0,0.7651920991159888,11,train,id
0,0,0,1,1.9281282734619147,21,train,id
0,0,1,1,1.9281282734619147,21,train,id
0,0,2,1,1.9281282734619147,21,train,id
0,0,3,1,1.9281282734619147,21,train,id
0,0,4,1,1.9281282734619147,21,train,id
0,0,5,1,1.9281282734619147,21,train,id
0,0,6,1,1.9281282734619147,21,train,id
0,0,7,1,1.9281282734619147,21,train,id
0,0,8,1,1.9281282734619147,21,train,id
0,0,9,1,1.9281282734619147,21,train,id
0,0,10,1,1.9281282734619147,21,train,id
0,0,11,1,1.9281282734619147,21,train,id
0,0,12,1,1.9281282734619147,21,train,id
0,0,13,1,1.9281282734619147,21,train,id
0,0,14,1,1.9281282734619147,21,train,id
0,0,15,1,1.9281282734619147,21,train,id
0,2,0,2,1.6791904926278252,28,train,id
0,2,1,2,1.6791904926278252,28,train,id
0,2,2,2,1.6791904926278252,28,train,id
0,2,3,2,1.6791904926278252,28,train,id
0,2,4,2,1.6791904926278252,28,train,id
0,2,5,2,1.6791904926278252,28,train,id
0,2,6,2,1.6791904926278252,28,train,id
0,2,7,2,1.6791904926278252,28,train,id
0,2,8,2,1.6791904926278252,28,train,id
0,2,9,2,1.6791904926278252,28,train,id
0,2,10,2,1.6791904926278252,28,train,id
0,2,11,2,1.6791904926278252,28,train,id
0,2,12,2,1.6791904926278252,28,train,id
0,2,13,2,1.6791904926278252,28,train,id
0,2,14,2,1.6791904926278252,28,train,id
0,2,15,2,1.6791904926278252,28,train,id
0,7,0,3,3.298095323145973,60,train,id
0,7,1,3,3.298095323145973,60,train,id
0,7,2,3,3.298095323145973,60,train,id
0,7,3,3,3.298095323145973,60,train,id
0,7,4,3,3.298095323145973,60,train,id
0,7,5,3,3.298095323145973,60,train,id
0,7,6,3,3.298095323145973,60,train,id
0,7,7,3,3.298095323145973,60,train,id
0,7,8,3,3.298095323145973,60,train,id
0,7,9,3,3.298095323145973,60,train,id
0,7,10,3,3.298095323145973,60,train,id
0,7,11,3,3.298095323145973,60,train,id
0,7,12,3,3.298095323145973,60,train,id
0,7,13,3,3.298095323145973,60,train,id
0,7,14,3,3.298095323145973,60,train,id
0,7,15,3,3.298095323145973,60,train,id
0,17,0,4,1.8494243145550802,46,train,id
0,17,1,4,1.8494243145550802,46,train,id
0,17,2,4,1.8494243145550802,46,train,id
0,17,3,4,1.8494243145550802,46,train,id
0,17,4,4,1.8494243145550802,46,train,id
0,17,5,4,1.8494243145550802,46,train,id
0,17,6,4,1.8494243145550802,46,train,id
0,17,7,4,1.8494243145550802,46,train,id
0,17,8,4,1.8494243145550802,46,train,id
0,17,9,4,1.8494243145550802,46,train,id
0,17,10,4,1.8494243145550802,46,train,id
0,17,11,4,1.8494243145550802,46,train,id
0,17,12,4,1.8494243145550802,46,train,id
0,17,13,4,1.8494243145550802,46,train,id
0,17,14,4,1.8494243145550802,46,train,id
0,17,15,4,1.8494243145550802,46,train,id
0,18,0,5,1.6031335431586984,39,train,id
0,18,1,5,1.6031335431586984,39,train,id
0,18,2,5,1.6031335431586984,39,train,id
0,18,3,5,1.6031335431586984,39,train,id
0,18,4,5,1.6031335431586984,39,train,id
0,18,5,5,1.6031335431586984,39,train,id
0,18,6,5,1.6031335431586984,39,train,id
0,18,7,5,1.6031335431586984,39,train,id
0,18,8,5,1.6031335431586984,39,train,id
0,18,9,5,1.6031335431586984,39,train,id
0,18,10,5,1.6031335431586984,39,train,id
0,18,11,5,1.6031335431586984,39,train,id
0,18,12,5,1.6031335431586984,39,train,id
0,18,13,5,1.6031335431586984,39,train,id
0,18,14,5,1.6031335431586984,39,train,id
0,18,15,5,1.6031335431586984,39,train,id
0,21,0,6,0.5054590387914619,26,train,id
0,21,1,6,0.5054590387914619,26,train,id
0,21,2,6,0.5054590387914619,26,train,id
0,21,3,6,0.5054590387914619,26,train,id
0,21,4,6,0.5054590387914619,26,train,id
0,21,5,6,0.5054590387914619,26,train,id
0,21,6,6,0.5054590387914619,26,train,id
0,21,7,6,0.5054590387914619,26,train,id
0,21,8,6,0.5054590387914619,26,train,id
0,21,9,6,0.5054590387914619,26,train,id
0,21,10,6,0.5054590387914619,26,train,id
0,21,11,6,0.5054590387914619,26,train,id
0,21,12,6,0.5054590387914619,26,train,id
0,21,13,6,0.5054590387914619,26,train,id
