episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
5,0,0,5000000,2.507216346163213,94,calibration,id
5,0,1,5000000,2.507216346163213,94,calibration,id
5,0,2,5000000,2.507216346163213,94,calibration,id
5,0,3,5000000,2.507216346163213,94,calibration,id
5,0,4,5000000,2.507216346163213,94,calibration,id
5,0,5,5000000,2.507216346163213,94,calibration,id
5,0,6,5000000,2.507216346163213,94,calibration,id
5,0,7,5000000,2.507216346163213,94,calibration,id
5,0,8,5000000,2.507216346163213,94,calibration,id
5,0,9,5000000,2.507216346163213,94,calibration,id
5,0,10,5000000,2.507216346163213,94,calibration,id
5,0,11,5000000,2.507216346163213,94,calibration,id
5,0,12,5000000,2.507216346163213,94,calibration,id
5,0,13,5000000,2.507216346163213,94,calibration,id
5,0,14,5000000,2.507216346163213,94,calibration,id
5,0,15,5000000,2.507216346163213,94,calibration,id
5,4,0,5000001,1.350558891870008,48,calibration,id
5,4,1,5000001,1.350558891870008,48,calibration,id
5,4,2,5000001,1.350558891870008,48,calibration,id
5,4,3,5000001,1.350558891870008,48,calibration,id
5,4,4,5000001,1.350558891870008,48,calibration,id
5,4,5,5000001,1.350558891870008,48,calibration,id
5,4,6,5000001,1.350558891870008,48,calibration,id
5,4,7,5000001,1.350558891870008,48,calibration,id
5,4,8,5000001,1.350558891870008,48,calibration,id
5,4,9,5000001,1.350558891870008,48,calibration,id
5,4,10,5000001,1.350558891870008,48,calibration,id
5,4,11,5000001,1.350558891870008,48,calibration,id
5,4,12,5000001,1.350558891870008,48,calibration,id
5,4,13,5000001,1.350558891870008,48,calibration,id
5,4,14,5000001,1.350558891870008,48,calibration,id
5,4,15,5000001,1.350558891870008,48,calibration,id
5,6,0,5000002,3.2876239603772257,96,calibration,id
5,6,1,5000002,3.2876239603772257,96,calibration,id
5,6,2,5000002,3.2876239603772257,96,calibration,id
5,6,3,5000002,3.2876239603772257,96,calibration,id
5,6,4,5000002,3.2876239603772257,96,calibration,id
5,6,5,5000002,3.2876239603772257,96,calibration,id
5,6,6,5000002,3.2876239603772257,96,calibration,id
5,6,7,5000002,3.2876239603772257,96,calibration,id
5,6,8,5000002,3.2876239603772257,96,calibration,id
5,6,9,5000002,3.2876239603772257,96,calibration,id
5,6,10,5000002,3.2876239603772257,96,calibration,id
5,6,11,5000002,3.2876239603772257,96,calibration,id
5,6,12,5000002,3.2876239603772257,96,calibration,id
5,6,13,5000002,3.2876239603772257,96,calibration,id
5,6,14,5000002,3.2876239603772257,96,calibration,id
5,6,15,5000002,3.2876239603772257,96,calibration,id
5,11,0,5000003,2.773893864603886,79,calibration,id
5,11,1,5000003,2.773893864603886,79,calibration,id
5,11,2,5000003,2.773893864603886,79,calibration,id
5,11,3,5000003,2.773893864603886,79,calibration,id
5,11,4,5000003,2.773893864603886,79,calibration,id
5,11,5,5000003,2.773893864603886,79,calibration,id
5,11,6,5000003,2.773893864603886,79,calibration,id
5,11,7,5000003,2.773893864603886,79,calibration,id
5,11,8,5000003,2.773893864603886,79,calibration,id
5,11,9,5000003,2.773893864603886,79,calibration,id
5,11,10,5000003,2.773893864603886,79,calibration,id
5,11,11,5000003,2.773893864603886,79,calibration,id
5,11,12,5000003,2.773893864603886,79,calibration,id
5,11,13,5000003,2.773893864603886,79,calibration,id
5,11,14,5000003,2.773893864603886,79,calibration,id
5,11,15,5000003,2.773893864603886,79,calibration,id
5,15,0,5000004,1.8609853075316651,41,calibration,id
5,15,1,5000004,1.8609853075316651,41,calibration,id
5,15,2,5000004,1.8609853075316651,41,calibration,id
5,15,3,5000004,1.8609853075316651,41,calibration,id
5,15,4,5000004,1.8609853075316651,41,calibration,id
5,15,5,5000004,1.8609853075316651,41,calibration,id
5,15,6,5000004,1.8609853075316651,41,calibration,id
5,15,7,5000004,1.8609853075316651,41,calibration,id
5,15,8,5000004,1.8609853075316651,41,calibration,id
5,15,9,5000004,1.8609853075316651,41,calibration,id
5,15,10,5000004,1.8609853075316651,41,calibration,id
5,15,11,5000004,1.8609853075316651,41,calibration,id
5,15,12,5000004,1.8609853075316651,41,calibration,id
5,15,13,5000004,1.8609853075316651,41,calibration,id
5,15,14,5000004,1.8609853075316651,41,calibration,id
5,15,15,5000004,1.8609853075316651,41,calibration,id
5,16,0,5000005,0.8774033891715645,13,calibration,id
5,16,1,5000005,0.8774033891715645,13,calibration,id
5,16,2,5000005,0.8774033891715645,13,calibration,id
5,16,3,5000005,0.8774033891715645,13,calibration,id
5,16,4,5000005,0.8774033891715645,13,calibration,id
5,16,5,5000005,0.8774033891715645,13,calibration,id
5,16,6,5000005,0.8774033891715645,13,calibration,id
5,16,7,5000005,0.8774033891715645,13,calibration,id
5,16,8,5000005,0.8774033891715645,13,calibration,id
5,16,9,5000005,0.8774033891715645,13,calibration,id
5,16,10,5000005,0.8774033891715645,13,calibration,id
5,16,11,5000005,0.8774033891715645,13,calibration,id
5,16,12,5000005,0.8774033891715645,13,calibration,id
5,16,13,5000005,0.8774033891715645,13,calibration,id
5,16,14,5000005,0.8774033891715645,13,calibration,id
5,16,15,5000005,0.8774033891715645,13,calibration,id
5,16,0,5000006,2.550226385835805,67,calibration,id
5,16,1,5000006,2.550226385835805,67,calibration,id
5,16,2,5000006,2.550226385835805,67,calibration,id
5,16,3,5000006,2.550226385835805,67,calibration,id
5,16,4,5000006,2.550226385835805,67,calibration,id
5,16,5,5000006,2.550226385835805,67,calibration,id
5,16,6,5000006,2.550226385835805,67,calibration,id
5,16,7,5000006,2.550226385835805,67,calibration,id
5,16,8,5000006,2.550226385835805,67,calibration,id
5,16,9,5000006,2.550226385835805,67,calibration,id
5,16,10,5000006,2.550226385835805,67,calibration,id
5,16,11,5000006,2.550226385835805,67,calibration,id
5,16,12,5000006,2.550226385835805,67,calibration,id
5,16,13,5000006,2.550226385835805,67,calibration,id
5,16,14,5000006,2.550226385835805,67,calibration,id
5,16,15,5000006,2.550226385835805,67,calibration,id
5,18,0,5000007,1.9436302675542942,48,calibration,id
5,18,1,5000007,1.9436302675542942,48,calibration,id
5,18,2,5000007,1.9436302675542942,48,calibration,id
5,18,3,5000007,1.9436302675542942,48,calibration,id
