episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
0,0,0,0,0.7881478620894685,12,train,id
0,0,1,0,0.7881478620894685,12,train,id
0,0,2,0,0.7881478620894685,12,train,id
0,0,3,0,0.7881478620894685,12,train,id
0,0,4,0,0.7881478620894685,12,train,id
0,0,5,0,0.7881478620894685,12,train,id
0,0,6,0,0.7881478620894685,12,train,id
0,0,7,0,0.7881478620894685,12,train,id
0,0,8,0,0.7881478620894685,12,train,id
0,0,9,0,0.7881478620894685,12,train,id
0,0,10,0,0.7881478620894685,12,train,id
0,0,11,0,0.7881478620894685,12,train,id
0,0,12,0,0.7881478620894685,12,train,id
0,0,13,0,0.7881478620894685,12,train,id
0,0,14,0,0.7881478620894685,12,train,id
0,0,15,0,0.7881478620894685,12,train,id
0,1,0,1,2.172905438314553,35,train,id
0,1,1,1,2.172905438314553,35,train,id
0,1,2,1,2.172905438314553,35,train,id
0,1,3,1,2.172905438314553,35,train,id
0,1,4,1,2.172905438314553,35,train,id
0,1,5,1,2.172905438314553,35,train,id
0,1,6,1,2.172905438314553,35,train,id
0,1,7,1,2.172905438314553,35,train,id
0,1,8,1,2.172905438314553,35,train,id
0,1,9,1,2.172905438314553,35,train,id
0,1,10,1,2.172905438314553,35,train,id
0,1,11,1,2.172905438314553,35,train,id
0,1,12,1,2.172905438314553,35,train,id
0,1,13,1,2.172905438314553,35,train,id
0,1,14,1,2.172905438314553,35,train,id
0,1,15,1,2.172905438314553,35,train,id
0,2,0,2,1.6576828148426122,43,train,id
0,2,1,2,1.6576828148426122,43,train,id
0,2,2,2,1.6576828148426122,43,train,id
0,2,3,2,1.6576828148426122,43,train,id
0,2,4,2,1.6576828148426122,43,train,id
0,2,5,2,1.6576828148426122,43,train,id
0,2,6,2,1.6576828148426122,43,train,id
0,2,7,2,1.6576828148426122,43,train,id
0,2,8,2,1.6576828148426122,43,train,id
0,2,9,2,1.6576828148426122,43,train,id
0,2,10,2,1.6576828148426122,43,train,id
0,2,11,2,1.6576828148426122,43,train,id
0,2,12,2,1.6576828148426122,43,train,id
0,2,13,2,1.6576828148426122,43,train,id
0,2,14,2,1.6576828148426122,43,train,id
0,2,15,2,1.6576828148426122,43,train,id
0,3,0,3,3.3970381828403524,70,train,id
0,3,1,3,3.3970381828403524,70,train,id
0,3,2,3,3.3970381828403524,70,train,id
0,3,3,3,3.3970381828403524,70,train,id
0,3,4,3,3.3970381828403524,70,train,id
0,3,5,3,3.3970381828403524,70,train,id
0,3,6,3,3.3970381828403524,70,train,id
0,3,7,3,3.3970381828403524,70,train,id
0,3,8,3,3.3970381828403524,70,train,id
0,3,9,3,3.3970381828403524,70,train,id
0,3,10,3,3.3970381828403524,70,train,id
0,3,11,3,3.3970381828403524,70,train,id
0,3,12,3,3.3970381828403524,70,train,id
0,3,13,3,3.3970381828403524,70,train,id
0,3,14,3,3.3970381828403524,70,train,id
0,3,15,3,3.3970381828403524,70,train,id
0,6,0,4,1.351131805034638,36,train,id
0,6,1,4,1.351131805034638,36,train,id
