episode_id,timestep,candidate_core,task_id,task_power,task_duration,split,workload_type
5,1,0,5000000,1.0403457363941144,58,calibration,id
5,1,1,5000000,1.0403457363941144,58,calibration,id
5,1,2,5000000,1.0403457363941144,58,calibration,id
5,1,3,5000000,1.0403457363941144,58,calibration,id
5,1,4,5000000,1.0403457363941144,58,calibration,id
5,1,5,5000000,1.0403457363941144,58,calibration,id
5,1,6,5000000,1.0403457363941144,58,calibration,id
5,1,7,5000000,1.0403457363941144,58,calibration,id
5,1,8,5000000,1.0403457363941144,58,calibration,id
5,1,9,5000000,1.0403457363941144,58,calibration,id
5,1,10,5000000,1.0403457363941144,58,calibration,id
5,1,11,5000000,1.0403457363941144,58,calibration,id
5,1,12,5000000,1.0403457363941144,58,calibration,id
5,1,13,5000000,1.0403457363941144,58,calibration,id
5,1,14,5000000,1.0403457363941144,58,calibration,id
5,1,15,5000000,1.0403457363941144,58,calibration,id
5,2,0,5000001,1.7988899901301296,53,calibration,id
5,2,1,5000001,1.7988899901301296,53,calibration,id
5,2,2,5000001,1.7988899901301296,53,calibration,id
5,2,3,5000001,1.7988899901301296,53,calibration,id
5,2,4,5000001,1.7988899901301296,53,calibration,id
5,2,5,5000001,1.7988899901301296,53,calibration,id
5,2,6,5000001,1.7988899901301296,53,calibration,id
5,2,7,5000001,1.7988899901301296,53,calibration,id
5,2,8,5000001,1.7988899901301296,53,calibration,id
5,2,9,5000001,1.7988899901301296,53,calibration,id
5,2,10,5000001,1.7988899901301296,53,calibration,id
5,2,11,5000001,1.7988899901301296,53,calibration,id
5,2,12,5000001,1.7988899901301296,53,calibration,id
5,2,13,5000001,1.7988899901301296,53,calibration,id
5,2,14,5000001,1.7988899901301296,53,calibration,id
5,2,15,5000001,1.7988899901301296,53,calibration,id
5,2,0,5000002,1.7135077149948124,48,calibration,id
5,2,1,5000002,1.7135077149948124,48,calibration,id
5,2,2,5000002,1.7135077149948124,48,calibration,id
5,2,3,5000002,1.7135077149948124,48,calibration,id
5,2,4,5000002,1.7135077149948124,48,calibration,id
5,2,5,5000002,1.7135077149948124,48,calibration,id
5,2,6,5000002,1.7135077149948124,48,calibration,id
5,2,7,5000002,1.7135077149948124,48,calibration,id
5,2,8,5000002,1.7135077149948124,48,calibration,id
5,2,9,5000002,1.7135077149948124,48,calibration,id
5,2,10,5000002,1.7135077149948124,48,calibration,id
5,2,11,5000002,1.7135077149948124,48,calibration,id
5,2,12,5000002,1.7135077149948124,48,calibration,id
5,2,13,5000002,1.7135077149948124,48,calibration,id
